City_ID,City,Lat,Lng,Max Temp,% Humidity,% Cloudiness,Wind Speed,Country,Date,Weather description
0,Vaini,-21.2,-175.2,77.16,83,20,8.05,TO,2022-03-29 08:23:38,few clouds
1,Rangoon,16.8053,96.1561,94.96,52,75,6.91,MM,2022-03-29 08:23:39,broken clouds
2,Rikitea,-23.1203,-134.9692,77.81,70,92,2.71,PF,2022-03-29 08:23:40,overcast clouds
3,Rikitea,-23.1203,-134.9692,77.81,70,92,2.71,PF,2022-03-29 08:23:40,overcast clouds
4,Pisco,-13.7,-76.2167,66.25,82,40,13.8,PE,2022-03-29 08:23:41,scattered clouds
5,Ribeira Grande,38.5167,-28.7,61.2,94,75,8.05,PT,2022-03-29 08:23:41,mist
6,Coquimbo,-29.9533,-71.3436,55.13,100,100,4.61,CL,2022-03-29 08:23:42,overcast clouds
7,Karoi,-16.8099,29.6925,69.48,76,67,8.75,ZW,2022-03-29 08:23:42,broken clouds
8,Mafra,-26.1114,-49.8053,62.44,88,100,2.01,BR,2022-03-29 08:23:43,overcast clouds
9,Nikolskoye,59.7035,30.7861,28.87,76,100,5.17,RU,2022-03-29 08:23:43,light snow
10,Port Elizabeth,-33.918,25.5701,77.29,65,0,3.44,ZA,2022-03-29 08:23:00,clear sky
11,Puerto Ayora,-0.7393,-90.3518,77.31,86,60,5.39,EC,2022-03-29 08:23:44,broken clouds
12,Broken Hill,-31.95,141.4333,79.81,24,0,13.82,AU,2022-03-29 08:23:45,clear sky
13,Cayenne,4.9333,-52.3333,80.1,1,75,4.61,GF,2022-03-29 08:23:45,broken clouds
14,Rikitea,-23.1203,-134.9692,77.81,70,92,2.71,PF,2022-03-29 08:23:40,overcast clouds
15,Klaksvik,62.2266,-6.589,32.92,58,100,19.13,FO,2022-03-29 08:23:46,overcast clouds
16,Male,4.1748,73.5089,82.18,71,0,4.43,MV,2022-03-29 08:23:47,clear sky
17,Rikitea,-23.1203,-134.9692,77.81,70,92,2.71,PF,2022-03-29 08:23:40,overcast clouds
18,Esperance,-33.8667,121.9,66.99,67,100,17.11,AU,2022-03-29 08:23:48,light rain
19,Castro,-24.7911,-50.0119,59.27,97,57,6.69,BR,2022-03-29 08:23:48,broken clouds
20,Avarua,-21.2078,-159.775,78.85,89,20,5.75,CK,2022-03-29 08:23:49,few clouds
21,Rikitea,-23.1203,-134.9692,77.81,70,92,2.71,PF,2022-03-29 08:23:40,overcast clouds
22,Saskylakh,71.9167,114.0833,-2.18,92,100,10.31,RU,2022-03-29 08:23:50,overcast clouds
23,Cape Town,-33.9258,18.4232,64.11,94,100,16.11,ZA,2022-03-29 08:20:02,light intensity drizzle rain
24,Cap Malheureux,-19.9842,57.6142,85.46,66,0,7.0,MU,2022-03-29 08:23:51,clear sky
25,Flinders,-34.5833,150.8552,71.19,92,100,5.99,AU,2022-03-29 08:23:51,overcast clouds
26,Oranjemund,-28.55,16.4333,66.85,73,1,6.04,NA,2022-03-29 08:23:52,clear sky
27,Harer,9.3094,42.1258,74.79,18,98,7.14,ET,2022-03-29 08:23:52,overcast clouds
28,Dikson,73.5069,80.5464,10.29,82,100,10.42,RU,2022-03-29 08:23:53,overcast clouds
29,Cabo San Lucas,22.8909,-109.9124,66.61,49,96,15.32,MX,2022-03-29 08:22:01,overcast clouds
30,Busselton,-33.65,115.3333,76.78,57,100,17.27,AU,2022-03-29 08:23:54,overcast clouds
31,Humaita,-7.5061,-63.0208,73.36,99,100,2.06,BR,2022-03-29 08:23:54,overcast clouds
32,Kiunga,-6.1219,141.2906,75.47,95,98,3.74,PG,2022-03-29 08:23:55,overcast clouds
33,Nouakchott,18.0858,-15.9785,64.33,77,59,13.8,MR,2022-03-29 08:23:08,broken clouds
34,Bonnyville,54.2668,-110.735,27.72,99,92,4.18,CA,2022-03-29 08:23:55,overcast clouds
35,Rikitea,-23.1203,-134.9692,77.81,70,92,2.71,PF,2022-03-29 08:23:40,overcast clouds
36,Lavrentiya,65.5833,-171.0,-4.63,91,4,6.93,RU,2022-03-29 08:23:56,clear sky
37,Charagua,-19.8,-63.2167,65.17,94,44,7.43,BO,2022-03-29 08:23:57,scattered clouds
38,Geraldton,-28.7667,114.6,77.41,65,75,19.57,AU,2022-03-29 08:23:57,broken clouds
39,Vaini,-21.2,-175.2,77.16,83,20,8.05,TO,2022-03-29 08:23:38,few clouds
40,Garissa,-0.4536,39.6401,89.33,46,16,7.47,KE,2022-03-29 08:23:57,few clouds
41,Thompson,55.7435,-97.8558,17.76,86,100,5.75,CA,2022-03-29 08:21:21,overcast clouds
42,Rikitea,-23.1203,-134.9692,77.81,70,92,2.71,PF,2022-03-29 08:23:40,overcast clouds
43,Walvis Bay,-22.9575,14.5053,61.09,88,100,0.0,NA,2022-03-29 08:23:58,overcast clouds
44,Lata,40.1629,-8.3327,57.92,93,100,2.75,PT,2022-03-29 08:23:59,overcast clouds
45,Torbay,47.6666,-52.7314,35.76,94,100,5.01,CA,2022-03-29 08:21:26,overcast clouds
46,Harper,4.375,-7.7169,80.15,86,100,4.97,LR,2022-03-29 08:24:59,light rain
47,Ushuaia,-54.8,-68.3,38.86,81,75,18.41,AR,2022-03-29 08:16:02,broken clouds
48,Kavieng,-2.5744,150.7967,82.92,73,4,14.07,PG,2022-03-29 08:25:00,clear sky
49,Walvis Bay,-22.9575,14.5053,61.09,88,100,0.0,NA,2022-03-29 08:23:58,overcast clouds
50,Albany,42.6001,-73.9662,18.64,63,22,1.99,US,2022-03-29 08:21:11,few clouds
51,Carnarvon,-24.8667,113.6333,82.47,69,9,17.27,AU,2022-03-29 08:25:01,clear sky
52,Lafiagi,8.8667,5.4167,86.02,43,23,3.36,NG,2022-03-29 08:25:01,few clouds
53,Qaanaaq,77.484,-69.3632,9.63,95,100,0.34,GL,2022-03-29 08:25:02,overcast clouds
54,Gat,31.61,34.7642,74.79,30,100,13.69,IL,2022-03-29 08:25:02,overcast clouds
55,Omboue,-1.5746,9.2618,77.16,90,100,7.31,GA,2022-03-29 08:25:03,overcast clouds
56,Bluff,-46.6,168.3333,59.92,83,41,3.06,NZ,2022-03-29 08:22:58,scattered clouds
57,Hobart,-42.8794,147.3294,63.27,82,75,19.57,AU,2022-03-29 08:25:04,broken clouds
58,Klaksvik,62.2266,-6.589,32.92,58,100,19.13,FO,2022-03-29 08:23:46,overcast clouds
59,Qaanaaq,77.484,-69.3632,9.63,95,100,0.34,GL,2022-03-29 08:25:02,overcast clouds
60,Port Elizabeth,-33.918,25.5701,77.29,65,0,3.44,ZA,2022-03-29 08:23:00,clear sky
61,Onguday,50.75,86.15,38.37,68,51,1.72,RU,2022-03-29 08:25:05,broken clouds
62,Vaini,-21.2,-175.2,77.16,83,20,8.05,TO,2022-03-29 08:23:38,few clouds
63,Pallapatti,11.6593,78.1342,99.05,29,4,5.08,IN,2022-03-29 08:25:05,clear sky
64,Mataura,-46.1927,168.8643,56.48,88,100,1.25,NZ,2022-03-29 08:25:06,overcast clouds
65,Ulaangom,49.9811,92.0667,24.22,88,100,3.06,MN,2022-03-29 08:25:06,overcast clouds
66,Tasiilaq,65.6145,-37.6368,26.76,86,100,13.53,GL,2022-03-29 08:25:07,light snow
67,Busselton,-33.65,115.3333,76.78,57,100,17.27,AU,2022-03-29 08:23:54,overcast clouds
68,Touros,-5.1989,-35.4608,78.44,83,100,10.98,BR,2022-03-29 08:25:07,overcast clouds
69,Bambous Virieux,-20.3428,57.7575,85.21,70,40,6.91,MU,2022-03-29 08:25:08,scattered clouds
70,Ushuaia,-54.8,-68.3,38.86,81,75,18.41,AR,2022-03-29 08:16:02,broken clouds
71,Rikitea,-23.1203,-134.9692,77.81,70,92,2.71,PF,2022-03-29 08:23:40,overcast clouds
72,Kuminskiy,58.6667,66.5667,32.54,100,100,5.46,RU,2022-03-29 08:25:08,light snow
73,Hobart,-42.8794,147.3294,63.27,82,75,19.57,AU,2022-03-29 08:25:04,broken clouds
74,Varhaug,58.6147,5.6457,37.85,66,100,12.95,NO,2022-03-29 08:25:09,overcast clouds
75,Nikolskoye,59.7035,30.7861,28.87,76,100,5.17,RU,2022-03-29 08:23:43,light snow
76,Tautira,-17.7333,-149.15,81.79,73,21,15.93,PF,2022-03-29 08:25:10,few clouds
77,Albany,42.6001,-73.9662,18.64,63,22,1.99,US,2022-03-29 08:21:11,few clouds
78,Rikitea,-23.1203,-134.9692,77.81,70,92,2.71,PF,2022-03-29 08:23:40,overcast clouds
79,Port Elizabeth,-33.918,25.5701,77.29,65,0,3.44,ZA,2022-03-29 08:23:00,clear sky
80,Ushuaia,-54.8,-68.3,38.86,81,75,18.41,AR,2022-03-29 08:16:02,broken clouds
81,Puerto Ayora,-0.7393,-90.3518,77.31,86,60,5.39,EC,2022-03-29 08:23:44,broken clouds
82,Andijon,40.7821,72.3442,51.08,39,100,22.41,UZ,2022-03-29 08:25:11,overcast clouds
83,Longyearbyen,78.2186,15.6401,10.24,79,20,4.61,SJ,2022-03-29 08:22:24,few clouds
84,Hobart,-42.8794,147.3294,63.27,82,75,19.57,AU,2022-03-29 08:25:04,broken clouds
85,Busselton,-33.65,115.3333,76.78,57,100,17.27,AU,2022-03-29 08:23:54,overcast clouds
86,Castro,-24.7911,-50.0119,59.27,97,57,6.69,BR,2022-03-29 08:23:48,broken clouds
87,Ribeira Grande,38.5167,-28.7,61.2,94,75,8.05,PT,2022-03-29 08:23:41,mist
88,Qaanaaq,77.484,-69.3632,9.63,95,100,0.34,GL,2022-03-29 08:25:02,overcast clouds
89,Cape Town,-33.9258,18.4232,64.11,94,100,16.11,ZA,2022-03-29 08:20:02,light intensity drizzle rain
90,Haines Junction,60.7522,-137.5108,31.95,64,83,6.91,CA,2022-03-29 08:25:13,broken clouds
91,Kieta,-6.2167,155.6333,80.74,84,20,4.05,PG,2022-03-29 08:26:14,light rain
92,Mahebourg,-20.4081,57.7,85.24,70,40,6.91,MU,2022-03-29 08:26:14,scattered clouds
93,Hilo,19.7297,-155.09,73.13,86,100,5.75,US,2022-03-29 08:19:44,overcast clouds
94,Pidhorodna,48.107,30.8895,57.36,40,34,10.83,UA,2022-03-29 08:26:14,scattered clouds
95,Thompson,55.7435,-97.8558,17.76,86,100,5.75,CA,2022-03-29 08:21:21,overcast clouds
96,Albany,42.6001,-73.9662,18.64,63,22,1.99,US,2022-03-29 08:21:11,few clouds
97,Dickinson,29.4608,-95.0513,71.55,90,100,9.22,US,2022-03-29 08:21:42,overcast clouds
98,Te Anau,-45.4167,167.7167,59.36,79,100,2.06,NZ,2022-03-29 08:26:16,overcast clouds
99,Puerto Ayora,-0.7393,-90.3518,77.31,86,60,5.39,EC,2022-03-29 08:23:44,broken clouds
100,Ojinaga,29.5667,-104.4167,74.35,16,0,3.44,MX,2022-03-29 08:26:16,clear sky
101,Kant,27.8,79.8,103.89,6,0,9.84,IN,2022-03-29 08:26:17,clear sky
102,Bluff,-46.6,168.3333,59.92,83,41,3.06,NZ,2022-03-29 08:22:58,scattered clouds
103,Taitung,22.7583,121.1444,77.27,73,75,9.22,TW,2022-03-29 08:26:18,broken clouds
104,Puerto Ayora,-0.7393,-90.3518,77.31,86,60,5.39,EC,2022-03-29 08:23:44,broken clouds
105,Bluff,-46.6,168.3333,59.92,83,41,3.06,NZ,2022-03-29 08:22:58,scattered clouds
106,Yellowknife,62.456,-114.3525,7.29,94,75,3.44,CA,2022-03-29 08:21:23,light snow
107,Iqaluit,63.7506,-68.5145,13.73,92,100,0.0,CA,2022-03-29 08:26:19,overcast clouds
108,Kapaa,22.0752,-159.319,73.72,84,75,11.5,US,2022-03-29 08:26:19,broken clouds
109,Kirkwood,38.5834,-90.4068,43.29,51,100,18.41,US,2022-03-29 08:22:10,overcast clouds
110,Biak,-0.9131,122.8766,81.0,76,97,3.18,ID,2022-03-29 08:26:20,light rain
111,Qaqortoq,60.7167,-46.0333,22.15,74,9,4.94,GL,2022-03-29 08:26:21,clear sky
112,Jamestown,42.097,-79.2353,22.59,62,100,9.22,US,2022-03-29 08:26:21,overcast clouds
113,Belmonte,-15.8631,-38.8828,76.05,86,70,5.41,BR,2022-03-29 08:26:21,broken clouds
114,Boldumsaz,42.1282,59.671,42.85,24,1,14.81,TM,2022-03-29 08:26:22,clear sky
115,Hermanus,-34.4187,19.2345,71.8,63,99,12.55,ZA,2022-03-29 08:22:57,overcast clouds
116,Ekhabi,53.5102,142.9671,28.94,90,100,10.42,RU,2022-03-29 08:26:23,overcast clouds
117,Hithadhoo,-0.6,73.0833,81.9,66,1,7.54,MV,2022-03-29 08:26:23,clear sky
118,Chokurdakh,70.6333,147.9167,-5.48,90,15,4.34,RU,2022-03-29 08:26:24,few clouds
119,Guerrero Negro,27.9769,-114.0611,61.43,86,98,14.03,MX,2022-03-29 08:26:24,overcast clouds
120,Noyabrsk,63.1994,75.4507,30.67,91,100,19.15,RU,2022-03-29 08:22:12,overcast clouds
121,Chokurdakh,70.6333,147.9167,-5.48,90,15,4.34,RU,2022-03-29 08:26:24,few clouds
122,Changji,44.0167,87.3167,57.99,33,0,8.95,CN,2022-03-29 08:26:25,clear sky
123,Kapaa,22.0752,-159.319,73.72,84,75,11.5,US,2022-03-29 08:26:19,broken clouds
124,Sorland,67.667,12.6934,32.16,76,100,24.45,NO,2022-03-29 08:26:26,light snow
125,Mataura,-46.1927,168.8643,56.48,88,100,1.25,NZ,2022-03-29 08:25:06,overcast clouds
126,Ponoka,52.6768,-113.5815,30.31,84,96,7.74,CA,2022-03-29 08:26:27,overcast clouds
127,Kailua,21.4022,-157.7394,75.15,86,100,1.99,US,2022-03-29 08:26:27,light rain
128,Kapaa,22.0752,-159.319,73.72,84,75,11.5,US,2022-03-29 08:26:19,broken clouds
129,Port Alfred,-33.5906,26.891,81.18,64,25,3.0,ZA,2022-03-29 08:26:28,scattered clouds
130,Jamestown,42.097,-79.2353,22.59,62,100,9.22,US,2022-03-29 08:26:21,overcast clouds
131,Tello,3.0669,-75.1378,70.7,80,100,1.34,CO,2022-03-29 08:26:29,overcast clouds
132,Roebourne,-20.7833,117.1333,90.63,46,38,11.88,AU,2022-03-29 08:26:29,scattered clouds
133,Butaritari,3.0707,172.7902,81.19,71,31,8.86,KI,2022-03-29 08:26:30,scattered clouds
134,Talnakh,69.4865,88.3972,18.21,90,100,11.99,RU,2022-03-29 08:26:30,overcast clouds
135,Narkanda,31.2548,77.4613,66.69,12,0,6.38,IN,2022-03-29 08:26:31,clear sky
136,Jalaun,26.1451,79.3366,107.37,5,43,9.98,IN,2022-03-29 08:26:31,scattered clouds
137,Trelew,-43.249,-65.3051,56.39,28,100,20.22,AR,2022-03-29 08:26:32,overcast clouds
138,Port Alfred,-33.5906,26.891,81.18,64,25,3.0,ZA,2022-03-29 08:26:28,scattered clouds
139,Nacala,-14.5428,40.6728,85.32,66,75,5.46,MZ,2022-03-29 08:27:33,broken clouds
140,Awbari,26.5921,12.7805,72.97,13,99,5.35,LY,2022-03-29 08:27:33,overcast clouds
141,Canto Do Buriti,-8.11,-42.9444,70.88,96,100,2.24,BR,2022-03-29 08:27:34,overcast clouds
142,Airai,-8.9266,125.4092,66.92,88,99,0.6,TL,2022-03-29 08:27:34,overcast clouds
143,Jamestown,42.097,-79.2353,22.59,62,100,9.22,US,2022-03-29 08:26:21,overcast clouds
144,Albany,42.6001,-73.9662,18.64,63,22,1.99,US,2022-03-29 08:21:11,few clouds
145,Levokumka,44.2317,43.15,57.45,27,0,4.0,RU,2022-03-29 08:27:35,clear sky
146,Dalvik,65.9702,-18.5286,26.53,84,29,8.55,IS,2022-03-29 08:27:36,scattered clouds
147,Hobart,-42.8794,147.3294,63.27,82,75,19.57,AU,2022-03-29 08:25:04,broken clouds
148,Bluff,-46.6,168.3333,59.92,83,41,3.06,NZ,2022-03-29 08:22:58,scattered clouds
149,Ponta Do Sol,32.6667,-17.1,63.01,74,58,6.64,PT,2022-03-29 08:27:37,broken clouds
150,La Ronge,55.1001,-105.2842,23.25,86,100,8.05,CA,2022-03-29 08:27:37,overcast clouds
151,Voi,-3.3945,38.563,85.98,49,20,5.23,KE,2022-03-29 08:27:38,light rain
152,Coos Bay,43.3665,-124.2179,50.99,95,100,12.66,US,2022-03-29 08:27:38,overcast clouds
153,Kaniama,-7.5667,24.1833,68.27,98,100,3.65,CD,2022-03-29 08:27:39,moderate rain
154,Atuona,-9.8,-139.0333,79.03,80,63,15.55,PF,2022-03-29 08:26:58,light rain
155,Kavieng,-2.5744,150.7967,82.92,73,4,14.07,PG,2022-03-29 08:25:00,clear sky
156,La Ronge,55.1001,-105.2842,23.25,86,100,8.05,CA,2022-03-29 08:27:37,overcast clouds
157,Kodiak,57.79,-152.4072,36.91,87,100,0.0,US,2022-03-29 08:22:49,light rain
158,Mar Del Plata,-38.0023,-57.5575,62.87,89,0,6.91,AR,2022-03-29 08:27:41,clear sky
159,Winona,43.9666,-91.7668,32.43,47,100,10.36,US,2022-03-29 08:27:42,overcast clouds
160,Punta Arenas,-53.15,-70.9167,39.31,65,0,12.66,CL,2022-03-29 08:24:17,clear sky
161,Dharchula,29.85,80.5333,87.69,16,1,7.56,IN,2022-03-29 08:27:43,clear sky
162,Alugan,12.2188,125.4808,82.27,79,3,11.97,PH,2022-03-29 08:27:44,clear sky
163,Humaita,-7.5061,-63.0208,73.36,99,100,2.06,BR,2022-03-29 08:23:54,overcast clouds
164,Vao,-22.6667,167.4833,78.57,79,100,16.04,NC,2022-03-29 08:27:45,light rain
165,Wawa,9.9022,4.4192,84.4,11,23,5.88,NG,2022-03-29 08:27:45,few clouds
166,Garissa,-0.4536,39.6401,89.33,46,16,7.47,KE,2022-03-29 08:23:57,few clouds
167,Cape Town,-33.9258,18.4232,64.11,94,100,16.11,ZA,2022-03-29 08:20:02,light intensity drizzle rain
168,Banda Aceh,5.5577,95.3222,83.73,74,68,6.96,ID,2022-03-29 08:27:46,broken clouds
169,Gazanjyk,39.2446,55.5154,49.42,33,0,9.78,TM,2022-03-29 08:27:46,clear sky
170,Kapaa,22.0752,-159.319,73.72,84,75,11.5,US,2022-03-29 08:26:19,broken clouds
171,New Norfolk,-42.7826,147.0587,62.91,62,97,1.01,AU,2022-03-29 08:27:47,overcast clouds
172,Burdur,37.7203,30.2908,43.5,81,75,6.91,TR,2022-03-29 08:27:47,light intensity shower rain
173,Inhambane,-23.865,35.3833,84.18,54,40,4.61,MZ,2022-03-29 08:24:41,scattered clouds
174,Norman Wells,65.282,-126.8329,1.44,71,20,6.91,CA,2022-03-29 08:27:48,few clouds
175,Hermanus,-34.4187,19.2345,71.8,63,99,12.55,ZA,2022-03-29 08:22:57,overcast clouds
176,New Norfolk,-42.7826,147.0587,62.91,62,97,1.01,AU,2022-03-29 08:27:47,overcast clouds
177,Rikitea,-23.1203,-134.9692,77.81,70,92,2.71,PF,2022-03-29 08:23:40,overcast clouds
178,Cap Malheureux,-19.9842,57.6142,85.46,66,0,7.0,MU,2022-03-29 08:23:51,clear sky
179,New Norfolk,-42.7826,147.0587,62.91,62,97,1.01,AU,2022-03-29 08:27:47,overcast clouds
180,East London,-33.0153,27.9116,92.34,38,0,9.22,ZA,2022-03-29 08:28:50,clear sky
181,Aberdeen,57.1437,-2.0981,43.48,96,100,5.75,GB,2022-03-29 08:24:57,mist
182,Zhigansk,66.7697,123.3711,13.17,79,100,4.43,RU,2022-03-29 08:28:51,overcast clouds
183,Rikitea,-23.1203,-134.9692,77.81,70,92,2.71,PF,2022-03-29 08:23:40,overcast clouds
184,Lompoc,34.6391,-120.4579,50.77,85,0,20.0,US,2022-03-29 08:26:36,clear sky
185,Manokwari,-0.8667,134.0833,82.4,76,94,12.91,ID,2022-03-29 08:28:52,overcast clouds
186,Atar,20.5169,-13.0499,69.46,45,59,7.27,MR,2022-03-29 08:28:52,broken clouds
187,Coquimbo,-29.9533,-71.3436,55.13,100,100,4.61,CL,2022-03-29 08:23:42,overcast clouds
188,Mataura,-46.1927,168.8643,56.48,88,100,1.25,NZ,2022-03-29 08:25:06,overcast clouds
189,Luderitz,-26.6481,15.1594,64.2,80,97,0.36,NA,2022-03-29 08:28:53,overcast clouds
190,Jumla,29.2747,82.1838,75.38,18,0,7.9,NP,2022-03-29 08:28:53,clear sky
191,Tiksi,71.6872,128.8694,2.44,87,100,4.05,RU,2022-03-29 08:28:54,overcast clouds
192,Hermanus,-34.4187,19.2345,71.8,63,99,12.55,ZA,2022-03-29 08:22:57,overcast clouds
193,Vardo,70.3705,31.1107,28.38,74,75,26.46,NO,2022-03-29 08:28:54,broken clouds
194,Busselton,-33.65,115.3333,76.78,57,100,17.27,AU,2022-03-29 08:23:54,overcast clouds
195,Nadym,65.5333,72.5167,33.44,89,100,23.02,RU,2022-03-29 08:24:17,overcast clouds
196,Ushuaia,-54.8,-68.3,38.86,81,75,18.41,AR,2022-03-29 08:16:02,broken clouds
197,Nikolskoye,59.7035,30.7861,28.87,76,100,5.17,RU,2022-03-29 08:23:43,light snow
198,Yellowknife,62.456,-114.3525,7.29,94,75,3.44,CA,2022-03-29 08:21:23,light snow
199,Ust-Nera,64.5667,143.2,4.87,93,17,1.72,RU,2022-03-29 08:28:56,few clouds
200,Kozhva,65.1073,57.0459,17.82,77,100,6.51,RU,2022-03-29 08:28:56,overcast clouds
201,Khatanga,71.9667,102.5,2.1,86,100,7.54,RU,2022-03-29 08:24:17,overcast clouds
202,Carnarvon,-24.8667,113.6333,82.47,69,9,17.27,AU,2022-03-29 08:25:01,clear sky
203,Jamestown,42.097,-79.2353,22.59,62,100,9.22,US,2022-03-29 08:26:21,overcast clouds
204,Mar Del Plata,-38.0023,-57.5575,62.87,89,0,6.91,AR,2022-03-29 08:27:41,clear sky
205,Cap-Aux-Meules,47.3821,-61.8597,32.02,100,100,8.05,CA,2022-03-29 08:28:57,overcast clouds
206,Kapaa,22.0752,-159.319,73.72,84,75,11.5,US,2022-03-29 08:26:19,broken clouds
207,Kodiak,57.79,-152.4072,36.91,87,100,0.0,US,2022-03-29 08:22:49,light rain
208,Rikitea,-23.1203,-134.9692,77.81,70,92,2.71,PF,2022-03-29 08:23:40,overcast clouds
209,Rumoi,43.9344,141.6428,42.73,75,100,9.33,JP,2022-03-29 08:28:58,overcast clouds
210,Ust-Kulom,61.6864,53.6902,20.82,71,100,4.16,RU,2022-03-29 08:28:59,light snow
211,Hobart,-42.8794,147.3294,63.27,82,75,19.57,AU,2022-03-29 08:25:04,broken clouds
212,Lavrentiya,65.5833,-171.0,-4.63,91,4,6.93,RU,2022-03-29 08:23:56,clear sky
213,Shingu,33.7333,135.9833,55.67,88,100,2.44,JP,2022-03-29 08:28:59,light rain
214,Santa Adelia,-21.2428,-48.8042,65.66,92,0,6.51,BR,2022-03-29 08:29:00,clear sky
215,Kodiak,57.79,-152.4072,36.91,87,100,0.0,US,2022-03-29 08:22:49,light rain
216,Cape Town,-33.9258,18.4232,64.11,94,100,16.11,ZA,2022-03-29 08:20:02,light intensity drizzle rain
217,Punta Arenas,-53.15,-70.9167,39.31,65,0,12.66,CL,2022-03-29 08:24:17,clear sky
218,Mount Gambier,-37.8333,140.7667,60.71,59,40,13.8,AU,2022-03-29 08:29:01,scattered clouds
219,Georgetown,5.4112,100.3354,91.33,70,20,11.5,MY,2022-03-29 08:29:01,few clouds
220,Mar Del Plata,-38.0023,-57.5575,62.87,89,0,6.91,AR,2022-03-29 08:27:41,clear sky
221,Jamestown,42.097,-79.2353,22.59,62,100,9.22,US,2022-03-29 08:26:21,overcast clouds
222,Broome,42.2506,-75.833,20.14,79,100,12.66,US,2022-03-29 08:29:02,overcast clouds
223,Albany,42.6001,-73.9662,18.64,63,22,1.99,US,2022-03-29 08:21:11,few clouds
224,Shelburne,44.0787,-80.2041,16.59,85,68,8.41,CA,2022-03-29 08:29:03,broken clouds
225,Ushuaia,-54.8,-68.3,38.86,81,75,18.41,AR,2022-03-29 08:16:02,broken clouds
226,Khatanga,71.9667,102.5,2.1,86,100,7.54,RU,2022-03-29 08:24:17,overcast clouds
227,Bluff,-46.6,168.3333,59.92,83,41,3.06,NZ,2022-03-29 08:22:58,scattered clouds
228,Gat,31.61,34.7642,74.79,30,100,13.69,IL,2022-03-29 08:25:02,overcast clouds
229,Punta Arenas,-53.15,-70.9167,39.31,65,0,12.66,CL,2022-03-29 08:24:17,clear sky
230,Sechura,-5.5569,-80.8222,69.93,82,70,8.01,PE,2022-03-29 08:30:04,broken clouds
231,Portland,45.5234,-122.6762,51.78,88,40,3.0,US,2022-03-29 08:28:15,scattered clouds
232,Ushuaia,-54.8,-68.3,38.86,81,75,18.41,AR,2022-03-29 08:25:18,broken clouds
233,Ushuaia,-54.8,-68.3,38.86,81,75,18.41,AR,2022-03-29 08:25:18,broken clouds
234,East London,-33.0153,27.9116,92.34,38,0,9.22,ZA,2022-03-29 08:28:50,clear sky
235,Puerto Ayora,-0.7393,-90.3518,77.31,86,60,5.39,EC,2022-03-29 08:23:44,broken clouds
236,Coihaique,-45.5752,-72.0662,34.41,93,0,1.14,CL,2022-03-29 08:30:02,clear sky
237,El Paso,31.8001,-106.2005,67.01,17,40,12.66,US,2022-03-29 08:30:04,scattered clouds
238,Port Alfred,-33.5906,26.891,81.18,64,25,3.0,ZA,2022-03-29 08:26:28,scattered clouds
239,Asau,46.4333,26.4,45.52,39,98,4.7,RO,2022-03-29 08:30:10,overcast clouds
240,Bogdana,43.9333,25.0833,63.95,38,100,7.56,RO,2022-03-29 08:30:11,overcast clouds
241,Busselton,-33.65,115.3333,76.78,57,100,17.27,AU,2022-03-29 08:23:54,overcast clouds
242,Atuona,-9.8,-139.0333,79.03,80,63,15.55,PF,2022-03-29 08:26:58,light rain
243,Victoria,22.2855,114.1577,70.25,77,92,4.0,HK,2022-03-29 08:30:12,overcast clouds
244,Ballina,-28.8667,153.5667,71.56,96,100,11.5,AU,2022-03-29 08:30:13,moderate rain
245,Beloha,-25.1667,45.05,77.83,61,75,18.5,MG,2022-03-29 08:30:13,broken clouds
246,Beloha,-25.1667,45.05,77.83,61,75,18.5,MG,2022-03-29 08:30:13,broken clouds
247,Mataura,-46.1927,168.8643,56.48,88,100,1.25,NZ,2022-03-29 08:25:06,overcast clouds
248,Bambous Virieux,-20.3428,57.7575,85.21,70,40,6.91,MU,2022-03-29 08:25:08,scattered clouds
249,Castro,-24.7911,-50.0119,59.27,97,57,6.69,BR,2022-03-29 08:23:48,broken clouds
250,Rikitea,-23.1203,-134.9692,77.81,70,92,2.71,PF,2022-03-29 08:23:40,overcast clouds
251,Homer,59.6425,-151.5483,38.05,90,100,4.0,US,2022-03-29 08:30:15,overcast clouds
252,San Pedro,14.35,121.0167,91.35,65,40,12.66,PH,2022-03-29 08:30:15,scattered clouds
253,Hasaki,35.7333,140.8333,50.4,60,100,8.23,JP,2022-03-29 08:30:16,moderate rain
254,Mataura,-46.1927,168.8643,56.48,88,100,1.25,NZ,2022-03-29 08:25:06,overcast clouds
255,Olafsvik,64.8945,-23.7142,34.65,80,100,12.73,IS,2022-03-29 08:30:16,overcast clouds
256,Mataura,-46.1927,168.8643,56.48,88,100,1.25,NZ,2022-03-29 08:25:06,overcast clouds
257,Vaini,-21.2,-175.2,77.16,83,20,8.05,TO,2022-03-29 08:23:38,few clouds
258,Punta Arenas,-53.15,-70.9167,39.31,65,0,12.66,CL,2022-03-29 08:24:17,clear sky
259,Bredasdorp,-34.5322,20.0403,78.89,35,100,13.78,ZA,2022-03-29 08:30:17,overcast clouds
260,Tiarei,-17.5333,-149.3333,80.01,74,20,16.6,PF,2022-03-29 08:30:18,few clouds
261,Los Llanos De Aridane,28.6585,-17.9182,58.75,83,40,4.61,ES,2022-03-29 08:30:18,scattered clouds
262,Ahipara,-35.1667,173.1667,63.0,89,1,8.19,NZ,2022-03-29 08:30:19,clear sky
